#no. particle1         E        px        py        pz particle2         E        px        py        pz
885	 b quark	 73.1984	 20.5145	 50.5339	 48.6416	 b quark	 23.3962	 19.5565	 8.53023	 8.64241
886	 b quark	 65.3948	-31.5612	  53.002	 21.2999	 b quark	 41.1481	 -34.687	 18.9577	 10.6353
887	 b quark	 86.8496	 81.4153	-27.1583	-12.6239	 b quark	 24.4115	  5.8106	-20.3583	-11.4117
888	 b quark	   52.97	-29.1241	-19.1652	-39.6589	 b quark	 43.9432	-7.16983	-13.3864	-41.0235
889	 b quark	 36.9941	 7.20893	-35.8958	 3.25779	 b quark	 41.0213	0.0129737	-39.6284	 9.73989
890	 b quark	 67.6314	-63.0695	-8.74698	-22.4112	 b quark	 36.3664	   -27.1	-23.1482	-5.89868
891	 b quark	 97.8352	-1.01394	-37.4998	 90.2606	 b quark	 33.4149	-3.48093	 -32.018	   7.862
892	 b quark	 27.6344	-14.8116	-10.7629	-20.2722	 b quark	 115.152	-73.6021	-73.8868	-48.6415
893	 b quark	 100.706	 13.5645	-66.7225	 74.0832	 b quark	 29.4509	 2.36816	-16.5072	 23.9121
894	 b quark	 57.6511	 16.1546	 31.0622	-45.6108	 b quark	 35.9748	 27.3283	 14.0908	-18.2023
895	 b quark	  29.193	0.360464	-14.8253	-24.7959	 b quark	 60.8469	 8.43791	-57.1398	-18.6742
896	 b quark	 28.0974	 4.20706	 27.4643	-0.0650056	 b quark	 59.2258	 51.0854	 29.6552	-1.03185
897	 b quark	 52.4519	 41.1831	 31.9083	 4.42045	 b quark	 65.3974	 22.2266	 51.3244	 33.6324
898	 b quark	  70.855	 34.8598	-61.5393	0.811905	 b quark	 9.32194	 6.55329	-5.04676	 1.00541
899	 b quark	 40.6049	-36.1322	 8.26575	-16.0445	 b quark	 55.6741	-31.1057	 35.4979	-29.2313
900	 b quark	 13.2658	-8.83639	-8.95556	0.475569	 b quark	 65.0437	-64.7802	-4.08396	0.248307
901	 b quark	 49.5752	  17.558	 5.85357	-45.8004	 b quark	 99.8954	 61.7319	 72.4905	-29.9319
902	 W boson	 87.7279	-0.203145	-3.48906	-34.9741	 W boson	 83.8097	-7.79531	-22.3523	-1.69949
903	 b quark	 73.3267	 28.7712	 13.2818	-65.9935	 b quark	 22.1226	 5.68335	 20.6987	-3.34653
904	tau lepton	 37.8227	-5.69021	-1.95359	-37.2988	tau lepton	 22.1534	-7.50375	-8.28859	-19.0422
905	 b quark	 72.3084	 12.9662	 41.1327	 57.8879	 b quark	 23.6204	 11.4353	 18.8319	 7.41916
906	 W boson	 89.9111	 -30.497	-4.72672	-25.9001	 W boson	 83.3401	-20.9165	-2.14071	-6.53451
907	 b quark	 40.1335	-39.3815	 1.14102	-6.40503	 b quark	 54.9809	 -33.091	 31.6714	-30.1221
908	 b quark	 30.1771	-23.7622	 11.0922	 14.3356	 b quark	 47.1219	-5.16466	 4.80924	 46.4025
909	 b quark	  20.569	-18.1285	-4.05614	-7.77923	 b quark	 27.0304	-11.8032	 -23.819	-2.55149
910	 b quark	 77.0905	-74.8916	 17.4625	 3.43113	 b quark	 36.1001	-10.3621	   34.31	 1.09423
911	 b quark	 50.2111	 21.5728	 24.4757	-37.9372	 b quark	 39.4549	 5.41986	 4.72553	-38.5682
912	 b quark	 110.699	-84.7438	-18.1897	-68.7348	 b quark	 33.8344	-7.08499	-21.6162	-24.6949
913	 b quark	 37.1806	-4.15143	 18.9416	 31.4468	 b quark	 17.4963	-1.84576	 14.3375	 8.92616
914	 b quark	 51.5149	-2.09123	 44.8561	-24.8972	 b quark	 65.4466	-0.916643	 10.7764	-64.4112
915	 W boson	 94.0634	 1.77801	 10.4203	  47.701	 W boson	 93.1637	 20.6195	 32.8255	 26.7585
916	 b quark	 71.1192	 69.7031	-13.4857	0.282026	 b quark	 42.4531	 6.79372	-24.8543	 33.4799
917	 W boson	 108.941	 68.1345	 25.2388	  11.317	 W boson	 100.699	 14.8854	 58.0683	 9.26972
918	 b quark	 45.1919	 42.5564	 -11.396	-9.16049	 b quark	 53.9874	 4.55841	-41.0957	-34.4605
919	 b quark	 29.5983	 19.3324	-3.17455	-21.7891	 b quark	 36.9029	 14.6424	-30.6102	-13.8911
920	 b quark	 20.4351	 12.6912	-0.213777	-15.4599	 b quark	 24.1809	 13.9245	-17.6655	-7.82826
921	 b quark	 39.4697	-30.2554	  1.3027	-24.9658	 b quark	 74.9922	-18.7769	 4.67337	-72.3322
922	 b quark	 6.74189	-3.94836	-3.50971	-0.270289	 b quark	 37.7563	-12.4209	-2.09813	-35.3467
923	tau lepton	 30.9581	 6.14117	-6.00884	-29.6888	tau lepton	 29.5552	 12.1264	-24.9385	-10.0686
924	 b quark	 61.6583	-52.8333	-11.1238	 29.4817	 b quark	 44.1445	-0.0936514	-9.47701	  42.912
925	 Z boson	 91.6028	-7.22368	 3.15181	 3.70111	 Z boson	 114.663	-64.7028	 1.42742	 25.3755
926	 W boson	 103.353	 39.5091	 42.2857	-29.5298	 W boson	 83.2314	  2.6688	 19.9833	-7.76109
927	 b quark	  30.283	-4.72664	-29.4218	 3.40661	 b quark	 9.69251	-0.0682331	-8.16527	 3.12989
928	 b quark	 69.4311	-33.0479	-24.0205	 55.9826	 b quark	 10.9145	-5.48225	-0.0559489	 8.46138
929	tau lepton	 17.0015	-7.64966	 10.1683	 11.1347	tau lepton	 70.7328	-68.9171	  15.824	0.0482592
930	 b quark	 28.8848	-1.52134	 25.2585	-13.2873	 b quark	 30.3715	-1.88757	 18.7704	-23.4322
931	 b quark	 44.9714	 -8.6242	-2.00206	-43.8927	 b quark	 39.5713	-4.49612	-38.2018	-8.29616
932	 b quark	 79.1196	 75.4942	-23.3018	-0.314458	 b quark	 32.4704	 16.7692	-27.4194	-1.95658
933	 b quark	  79.181	 36.8982	 68.2105	-15.4278	 b quark	 33.3245	 32.4978	  5.9803	-1.08692
934	 b quark	 72.0131	 69.2827	 18.4012	-5.45141	 b quark	 26.8806	 11.0753	 23.6924	-4.59375
935	 b quark	 38.7911	 32.4134	-20.8838	-0.714568	 b quark	 58.3385	 2.02025	-57.5729	-8.19698
936	 b quark	 15.2777	 4.24331	-5.41677	 12.9841	 b quark	 67.8898	 0.51954	-66.3537	 13.7283
937	 b quark	 54.3172	-53.9889	 2.83198	-3.17214	 b quark	   64.28	 -22.011	0.635225	-60.2458
938	 b quark	 28.0529	-26.6331	0.118775	  7.7559	 b quark	 6.76034	-4.70413	 1.75849	 1.73454
939	 W boson	 83.7531	-15.8514	-5.06737	-16.6388	 W boson	 121.277	-13.1949	-65.5925	-61.4068
940	 W boson	 120.007	 33.8593	 60.2931	 56.2072	 W boson	 88.5044	  14.235	 34.1533	 1.77698
941	 b quark	 73.5791	 43.0075	-59.5546	-0.103783	 b quark	 16.0867	 13.2193	-8.15814	-0.0741879
942	 b quark	 64.3263	  56.019	  4.9708	 30.9446	 b quark	 29.2257	  21.581	 16.0983	 10.5725
943	 b quark	 37.5244	-11.6576	 34.2092	 9.18899	 b quark	 25.2187	-17.9012	 7.37753	 15.6086
944	 b quark	 68.3474	-65.3362	-19.1503	 4.28248	 b quark	 68.9006	-13.3125	-67.4103	 2.90826
945	 b quark	 47.9911	 32.4694	 3.61795	 34.9045	 b quark	  18.082	 17.2063	  3.5542	0.894332
946	 b quark	 20.7333	-4.42875	-2.27761	 19.6874	 b quark	 80.6043	-54.8636	-58.5696	 6.25803
947	 W boson	 81.7099	-4.31356	-11.1062	 8.58851	 W boson	 116.447	-0.120545	-77.2577	 33.6199
948	 b quark	  69.771	 1.01489	-8.54106	-69.1125	 b quark	 47.9743	 38.6877	-22.1247	-17.2575
949	 b quark	 79.0704	  55.453	 41.8166	-37.5632	 b quark	 58.9132	 6.25025	  27.176	-51.7271
950	 W boson	 97.4466	 52.8654	  15.502	-0.0764227	 W boson	 116.589	 22.6122	 80.1752	-13.8851
951	 b quark	 84.4215	 -1.2821	 79.2887	-28.6563	 b quark	 59.0839	-12.7972	 2.21087	-57.4872
952	 b quark	 64.2432	-5.10909	-1.23284	-63.8913	 b quark	 79.1082	-78.3486	-2.06167	-9.89372
953	 b quark	 49.4628	-40.1199	 11.4936	 26.2181	 b quark	 55.3323	-7.62661	 54.3629	  5.5402
954	 b quark	 57.9154	-9.78588	-36.7642	 43.4666	 b quark	 72.0984	-3.56029	-59.9774	 39.6327
955	 b quark	 63.5193	-2.38018	-2.50304	 63.2875	 b quark	  67.836	-10.0412	-64.3518	 18.5004
956	 b quark	 28.2748	-26.9676	  4.0606	-6.18492	 b quark	  49.886	 -41.278	  25.101	-11.7134
957	 b quark	 83.9982	-46.5857	 68.6279	-12.5784	 b quark	 38.7573	-32.7926	 18.1501	-8.93707
958	 b quark	 60.3674	-45.5998	 6.93517	  38.721	 b quark	 72.6797	-34.2345	 30.1782	 56.4104
959	 W boson	 98.0923	 2.56844	-55.9494	-4.93741	 W boson	 92.0954	 5.54569	-19.4419	-40.1501
960	 b quark	   16.48	 6.22371	-14.6759	-0.00448423	 b quark	 56.6871	 10.4532	-55.2614	 -5.7324
961	 b quark	 33.9286	 33.6463	0.385381	   1.208	 b quark	 66.0778	 36.3518	 36.8422	 40.8656
962	 b quark	 8.15067	-2.44011	0.546113	 6.53519	 b quark	 65.7585	-42.6647	   0.847	  49.857
963	 W boson	 107.702	-40.2801	-0.239931	 59.2988	 W boson	 85.0538	-6.79055	-25.4979	  8.7811
964	 Z boson	 104.596	 33.3379	 16.8846	-35.0521	 Z boson	 98.9534	 13.8242	 35.1778	-6.92378
965	tau lepton	 80.4311	  59.361	  43.037	 33.0166	tau lepton	 37.8117	 35.9364	 3.75172	  11.003
966	 b quark	  107.43	 81.0469	 19.6666	 -67.589	 b quark	 22.8725	 2.86782	 3.64456	-22.0039
967	 b quark	 71.0517	-47.4558	 52.7104	0.654141	 b quark	 36.6595	 -27.425	 23.9649	0.0259029
968	 b quark	 66.7173	 56.1601	 1.67601	 35.7345	 b quark	  33.305	 30.6787	 2.16974	 12.0775
969	 W boson	 107.208	-42.5823	-56.5433	 4.71896	 W boson	 86.4054	-10.5011	-0.491697	 29.9097
970	 b quark	 27.7074	-1.52918	-17.3078	-21.1738	 b quark	 66.0498	-9.19725	-50.6971	-41.1134
971	 b quark	 87.6603	-0.388914	 10.6403	-86.9108	 b quark	 29.1576	 -1.2548	 28.5335	-4.11831
972	 b quark	 68.1329	-48.9982	-46.9286	-4.63557	 b quark	  49.022	-48.8377	-0.632145	-0.40012
973	 W boson	 106.113	-14.4495	  64.998	 19.1247	 W boson	 89.0704	-33.6485	 16.8103	 7.61208
974	 b quark	 38.2369	-15.5449	-34.6777	0.627234	 b quark	 15.0654	-10.7135	-5.59162	 7.96542
975	 b quark	 96.1381	 69.1531	 9.28976	-66.0046	 b quark	 35.8513	 30.0878	 5.22912	-18.3091
976	 b quark	 34.7341	 20.3359	-27.7903	-1.77119	 b quark	 50.8684	0.574101	-6.82485	-50.2316
977	 b quark	 30.8788	 1.19075	 22.0372	-21.1889	 b quark	 48.4458	 2.46256	 6.76349	-47.7254
978	 b quark	 26.7464	-25.5314	-6.43183	 2.16313	 b quark	  72.172	-5.00265	-10.8307	 71.0563
979	 b quark	 57.5358	 24.3759	 1.78987	-51.9184	 b quark	 42.5548	 1.46777	 17.0144	 -38.753
980	 b quark	 31.4192	 5.13149	-4.22585	 30.4221	 b quark	 105.713	 31.4357	-75.6852	 66.6425
981	 b quark	 18.6425	 5.24721	-16.1166	 6.54157	 b quark	 101.942	 1.17766	-72.8605	 71.1662
982	 b quark	 105.793	 22.8641	  54.812	 87.4508	 b quark	 39.2493	 38.0329	0.025813	 8.74826
983	 Z boson	 109.143	 37.8835	 46.4945	0.106844	 Z boson	 92.8567	 2.96781	 4.76622	 16.6011
984	tau lepton	 30.0894	 6.12056	  29.309	 2.39502	tau lepton	 113.183	 56.7476	 18.4889	 96.1513
985	 W boson	 98.8487	 31.0494	-0.0548382	-48.4378	 W boson	 100.193	 47.2269	-0.396467	-36.7069
986	 W boson	 94.6231	 1.49937	-8.55864	 49.1655	 W boson	  88.901	 6.03036	-30.4549	 21.8802
987	tau lepton	  74.512	0.189667	 73.8159	-10.0027	tau lepton	 62.2449	 10.7308	 18.4372	-58.4481
988	 b quark	 34.7592	-5.23258	 33.7016	 -5.2492	 b quark	 54.2285	-50.5169	 13.2842	-13.9583
989	tau lepton	 67.7138	-22.4645	-47.0513	 43.1685	tau lepton	 55.4028	-55.0624	 -4.6525	 3.57877
990	 b quark	 37.8022	-8.17898	 19.5979	-30.9929	 b quark	 21.3343	-15.5459	 13.6798	-2.97849
991	 b quark	 27.9442	-26.6615	-0.040202	 7.25048	 b quark	 29.8199	 -13.467	-0.293942	 26.2737
992	 b quark	 45.0653	-0.354408	 44.5868	   -5.03	 b quark	 60.3611	-1.99981	 53.4555	-27.6496
993	 b quark	 37.3343	-3.07942	  -19.77	 31.2416	 b quark	 16.6625	-8.40479	-10.7201	 8.63745
994	 b quark	  57.331	-34.7079	 13.0982	 43.5106	 b quark	 64.0684	 -53.231	 22.9341	 26.9774
995	 b quark	  51.164	0.161253	 42.5672	-28.0766	 b quark	 45.8205	 2.87694	 44.6822	-8.79062
996	tau lepton	 42.8093	 8.99412	-38.4004	 16.5526	tau lepton	 60.0043	 58.8705	-7.94649	 8.27467
997	 W boson	 106.744	-18.5755	 48.9014	-46.8732	 W boson	 116.751	-65.4035	 46.7682	-26.5545
998	 b quark	 56.5767	-56.2775	 0.93839	 3.92692	 b quark	 43.0753	-19.5494	 5.49611	 37.7574
999	 b quark	  44.717	0.780324	 4.97091	 -44.236	 b quark	 5.86471	 3.98325	0.773787	-0.676326
1000	 W boson	 117.293	 67.1203	 51.0899	-13.4786	 W boson	 111.592	  19.707	0.968472	-74.8504
1001	 b quark	 17.2011	 4.10579	 -16.131	 1.15683	 b quark	  74.178	 38.3213	 -63.349	 1.81094
1002	 b quark	 65.4785	 35.6936	-11.0199	-53.6142	 b quark	   36.78	 16.3684	-15.8831	  -28.55
1003	 b quark	   22.53	-5.08212	 6.72307	 -20.472	 b quark	 67.7314	-0.719931	 23.3573	-63.4349
1004	 b quark	 34.2861	 -24.035	 22.1267	-9.52863	 b quark	 22.0536	-11.7108	 2.00824	-18.1028
1005	 b quark	  44.571	 16.0012	-38.1444	-16.0645	 b quark	 16.4461	 3.23086	-15.1812	-3.47787
1006	 W boson	 135.748	 7.98728	 94.2438	 54.9631	 W boson	 84.2476	 6.60959	  3.8652	 24.0468
1007	 b quark	 41.0419	-0.312961	-13.6324	  38.484	 b quark	 64.5926	-4.78264	-39.9507	 50.3567
1008	 b quark	 71.0345	-70.3511	-7.49671	-4.79121	 b quark	 69.6686	-25.9068	-4.56749	-64.3756
1009	 W boson	 81.4478	-6.65827	 10.1021	 5.15507	 W boson	  84.075	 -10.363	 20.1722	 9.67025
1010	 b quark	 101.199	 6.14946	-79.2151	 62.5377	 b quark	 72.2066	 72.0376	-2.31654	 1.23912
1011	 b quark	 48.4476	-3.20074	-16.8587	 45.1136	 b quark	 36.3281	-17.2117	-7.61188	 30.7908
1012	 W boson	 113.117	 48.4327	-62.6239	 8.19854	 W boson	 86.2971	 30.2707	-8.23942	 1.48546
1013	tau lepton	 75.7633	 15.3876	 4.29166	 74.0387	tau lepton	 11.2582	 10.4944	 2.72753	 2.45319
1014	 b quark	 44.3759	 39.4673	 19.8276	 0.97202	 b quark	 63.1471	 47.7006	 41.1665	0.260161
1015	 W boson	 91.4088	 4.04194	-36.0232	 24.0994	 W boson	  101.77	0.0579232	-10.3028	 61.5654
1016	 W boson	  122.69	 35.9346	 82.8437	-20.9197	 W boson	 82.9109	 13.7981	 14.4386	-3.81649
1017	 b quark	 68.7926	-42.7267	-4.94909	-53.5246	 b quark	 62.8261	-50.3232	 -6.3458	-36.8369
1018	 b quark	 12.4846	 1.74153	-2.33687	 11.3973	 b quark	 84.3985	 15.7298	 -80.189	 20.6864
1019	 b quark	 28.4616	0.0629806	 10.3502	 26.1813	 b quark	 41.9491	 39.1219	0.691446	 14.5346
1020	 W boson	 88.6272	 6.18651	 21.0419	-30.2153	 W boson	 91.4672	 32.4902	 29.1438	-0.701765
1021	 b quark	 83.5523	 72.4341	 40.7986	 7.23074	 b quark	 30.5463	 15.5297	 14.5174	 21.5332
1022	 b quark	 61.5961	-8.41688	-2.49953	-60.8237	 b quark	  64.466	-47.8287	-19.1649	-38.5164
1023	 b quark	 60.6811	 50.4043	-32.7359	 7.24438	 b quark	  12.943	 6.90115	-9.39782	 3.75545
1024	 b quark	 27.1949	-7.09327	-7.93018	 24.6756	 b quark	 110.316	-32.1658	-83.0298	 64.9881
1025	 b quark	  64.771	-17.0119	-53.6663	 31.7542	 b quark	 83.3689	-16.7015	-44.7082	 68.2286
1026	 b quark	 62.4623	-45.1368	 40.0707	-15.5262	 b quark	 48.1745	-9.26024	 46.6231	-6.62148
1027	 b quark	 99.1084	 13.1872	-81.0224	-55.3757	 b quark	 27.0923	 24.8137	-10.0053	-0.831949
1028	 b quark	 80.3506	 79.6997	 9.30632	0.309353	 b quark	 15.7056	 13.9135	 5.86147	 1.11894
1029	 b quark	 14.3618	 5.87981	 -11.664	 4.26251	 b quark	 82.4877	 65.5736	-48.9012	 9.77322
1030	 Z boson	 106.646	-8.26018	 52.1285	-16.5075	 Z boson	 106.198	-13.7457	 1.70227	-52.6402
1031	 b quark	 26.8289	-5.93217	 25.5312	 3.90913	 b quark	 66.5614	-2.81541	 64.5065	 15.6184
1032	 b quark	 34.2561	-26.9174	 20.5534	-3.00389	 b quark	 71.8352	-7.72727	 30.4718	-64.4561
1033	 b quark	 13.1248	 5.79352	 8.69372	 6.75589	 b quark	 106.714	 69.6602	 67.8153	 43.8056
1034	 b quark	 75.2904	-64.5761	  28.042	 26.3581	 b quark	 38.7357	-32.7887	 18.2473	 8.65582
1035	 W boson	 85.2456	 26.9398	0.169407	 8.95786	 W boson	 81.1545	 5.30832	 9.82376	0.760508
1036	 b quark	 39.4166	 20.7061	 4.07666	 33.0277	 b quark	 27.3619	 23.9387	 11.4386	 5.22477
1037	 W boson	 103.865	 -64.612	  10.432	 6.60932	 W boson	 97.0804	-9.18065	 53.5525	 3.41582
1038	 W boson	 80.6043	 2.16058	  3.0249	 4.73777	 W boson	 94.7955	 46.6486	 7.73599	 17.0137
1039	 b quark	 13.2406	-7.29001	0.583483	 10.2155	 b quark	 83.5926	-23.0744	 15.6876	 78.6875
1040	 b quark	 46.7479	 44.5554	 13.4887	0.874419	 b quark	 22.9816	0.598688	 22.4794	 2.23626
1041	 b quark	 70.9179	 55.2269	-40.9562	-16.8657	 b quark	 23.4196	 18.8843	-13.0594	-1.95901
1042	 b quark	 91.1704	  27.911	-51.5353	-69.7112	 b quark	 52.8296	 25.2929	-44.0745	-13.8273
1043	 W boson	 86.3211	-26.6114	-15.6503	-6.11972	 W boson	 100.553	-58.3508	-6.64274	-14.1814
1044	 b quark	 69.4353	 19.6839	 65.2749	  12.471	 b quark	 64.6774	 48.8033	 29.1427	 30.5717
1045	 b quark	 56.2348	-13.1387	 11.8504	-53.2149	 b quark	 62.1647	-23.4334	 42.1073	-39.0491
1046	 b quark	 22.7678	-5.60882	-16.9369	 13.5123	 b quark	 73.6028	-5.74143	 -8.8942	 72.7174
1047	 W boson	 115.666	 72.9401	 29.5684	  26.892	 W boson	 85.5431	 19.1103	 12.2742	 18.4657
1048	 W boson	 98.3439	-16.9359	-8.56373	 53.3907	 W boson	 82.6405	-11.5622	-13.9589	 6.33551
1049	 b quark	 79.8039	-49.4303	-50.1986	  37.255	 b quark	 66.7451	-18.9121	-27.0536	 57.8608
1050	 b quark	 60.9621	-60.4709	-2.39529	-6.03599	 b quark	 46.5821	 -31.331	-34.0921	-2.91817
1051	 b quark	 60.5788	  33.135	 14.8226	 48.3186	 b quark	 73.1246	 66.1224	  28.883	 11.1056
1052	 b quark	 25.9762	-19.5788	-15.5006	 5.80447	 b quark	 60.7726	-40.6781	-6.59982	 44.4698
1053	 W boson	 109.484	 57.7885	 46.4803	-5.10047	 W boson	 87.2745	  26.344	 3.85343	-21.1472
1054	 W boson	 126.026	 46.7298	 45.4833	-71.8984	 W boson	   94.17	 34.2308	 33.8528	-9.45738
1055	 b quark	 11.5367	-7.26078	-1.87393	-7.70663	 b quark	   19.95	-11.0287	-15.1167	-5.51206
1056	 b quark	 64.0898	-23.5625	 9.90527	 58.6236	 b quark	 77.9987	-70.5655	 32.9667	0.166459
1057	 b quark	 5.91261	 3.38035	 1.21145	-2.14295	 b quark	 11.7481	 9.33873	 4.19049	-3.97151
1058	 b quark	 106.293	 68.1467	 73.0764	 36.0085	 b quark	 30.1398	 20.8031	  15.693	 14.5566
1059	 b quark	 30.0162	-4.61856	-28.8563	 5.42942	 b quark	 48.5457	-37.8563	-30.0656	 1.47298
1060	 b quark	 93.4943	 -63.488	 31.0022	-61.0888	 b quark	 56.4145	 -6.3191	 55.2018	-8.82931
1061	 b quark	 35.4802	-5.09365	-19.6276	 28.8129	 b quark	 69.2365	 -7.9364	-36.5444	 58.1183
1062	 W boson	 135.924	 62.3746	 5.76247	 89.9492	 W boson	 90.8619	 21.4795	 35.8346	 7.04317
1063	 b quark	 47.8123	 38.1116	-6.86985	 27.7282	 b quark	 37.0455	 18.5118	-2.04976	 31.7491
1064	 Z boson	  101.24	 19.6426	-10.8531	  37.823	 Z boson	  107.43	 56.4371	-5.42186	 3.37159
1065	 b quark	 50.9653	 -28.211	-23.7171	 34.9518	 b quark	 99.8381	-19.8168	-74.3693	 63.4562
1066	 W boson	 85.7986	 7.17643	 25.6059	 13.9087	 W boson	 84.0407	 12.0347	  17.801	 11.8468
1067	 b quark	 40.6478	 33.1129	-13.5147	 18.8588	 b quark	   59.42	 21.5248	-26.1016	 48.6688
1068	 b quark	 46.8811	  17.686	-29.9901	 31.1153	 b quark	  51.059	 37.0885	-29.0971	 19.1665
1069	tau lepton	  14.204	 1.20385	 12.6234	-6.14798	tau lepton	   80.85	 5.73625	 80.5874	-2.51823
1070	 b quark	 82.0791	-11.5164	 80.7415	   8.227	 b quark	  21.976	-3.70301	 7.61398	 19.8441
1071	 b quark	  55.602	-23.9592	 19.9427	 45.8515	 b quark	 47.5589	-36.9509	  23.101	 18.5836
1072	 W boson	 97.6519	 -15.199	-48.6073	-21.9414	 W boson	 82.1973	-9.77403	-7.53924	 -11.968
1073	 b quark	 52.1645	-7.75833	-50.9272	 7.06329	 b quark	 81.3482	-71.2359	-38.6364	 5.72089
1074	 Z boson	 117.867	-7.25339	 9.48654	 73.7215	 Z boson	 116.449	 -8.9989	 71.6536	 5.46681
1075	 b quark	 23.6539	-20.9933	-1.11732	-10.0032	 b quark	 54.8233	-43.2739	-15.3649	-29.6549
1076	 b quark	 49.2226	-1.79102	 48.0713	-9.55685	 b quark	 105.313	-90.7737	 8.17799	-52.5988
1077	 b quark	 76.5429	 34.2242	-48.9931	 47.6416	 b quark	  42.358	 3.76334	-37.4954	 18.8854
1078	 b quark	 66.6598	-54.4738	 -35.814	  13.267	 b quark	 42.9024	-17.0262	-39.1062	 1.98838
1079	 b quark	 46.4255	 31.1628	 2.13366	-34.0907	 b quark	  70.271	 6.15552	 69.8127	-2.97221
1080	 b quark	 59.5857	 14.0014	-45.0037	-36.2161	 b quark	 50.4237	 2.32021	-16.2835	 -47.482
1081	 b quark	  31.932	-31.5433	 2.62241	-0.569821	 b quark	 83.0083	-52.9669	 2.14095	-63.7403
1082	 b quark	 11.7167	  2.4877	-0.850481	-10.6253	 b quark	 43.0596	 26.6843	-33.4808	-1.90787
1083	 Z boson	 100.665	 5.37715	 20.3761	-37.0676	 Z boson	 94.9856	 6.26544	 24.3079	-8.76886
1084	 b quark	 29.9867	-1.18907	-20.9241	 21.0356	 b quark	 32.4532	-7.91564	-30.7406	 5.30082
1085	tau lepton	 98.0975	-5.70754	-62.1274	 75.6807	tau lepton	 33.9445	-0.882061	-28.6416	 18.1094
1086	 b quark	 86.2068	 69.0925	-6.32994	-50.9932	 b quark	 51.9384	 3.20319	-20.0508	-47.6217
1087	 b quark	 110.671	-52.6925	-70.2549	-67.2193	 b quark	 28.3048	-0.122741	-18.5823	-20.9374
1088	tau lepton	 54.2602	-11.5736	  51.108	-13.9653	tau lepton	 88.5724	-78.8106	 37.3052	-15.4638
1089	 b quark	 94.3342	-36.3014	 85.5337	-15.7375	 b quark	 78.7559	-53.0075	 9.02189	-57.3918
1090	 W boson	 130.561	 51.3173	 -7.1695	 88.8852	 W boson	 94.5465	 36.8472	-32.8544	 6.41392
1091	 b quark	 9.52449	 5.99416	 5.15699	-3.27399	 b quark	 112.715	 54.3584	  94.687	-27.6912
1092	 b quark	 21.3381	 8.33028	-14.5541	 12.5151	 b quark	 61.2589	 1.32782	-22.8751	 56.6581
1093	 b quark	 49.5636	 -27.012	 5.65289	-40.9569	 b quark	 83.9692	-13.8926	 79.8506	-21.5457
1094	 W boson	 98.9878	 31.0454	 -15.966	 46.0334	 W boson	 105.147	 8.82603	-67.0961	 3.91398
1095	 W boson	 82.0366	 13.8111	0.505122	-8.84447	 W boson	  113.38	 12.1313	 7.12749	 -78.716
1096	 W boson	 91.6061	 14.7232	 41.1337	 4.70511	 W boson	 110.877	 54.7259	 15.5783	 50.9434
1097	tau lepton	 27.1052	 2.61885	 16.2354	 21.4729	tau lepton	 104.105	 46.8983	 82.6283	 42.5185
1098	 W boson	 90.5072	 34.9099	  -1.553	 22.5756	 W boson	 109.363	 36.5234	-1.05566	 64.5317
1099	 W boson	 101.059	-5.10035	 10.9489	-60.0521	 W boson	 91.4395	-19.8092	 5.61924	-38.4243
1100	 W boson	  98.188	 17.7034	 32.5322	 42.5246	 W boson	 107.245	 70.4801	 2.22532	 8.27027
1101	 W boson	 111.749	 73.3793	 20.0661	 -15.489	 W boson	 96.5709	 8.95375	 47.7906	-22.3842
1102	 W boson	   116.7	-62.2649	 12.7336	-55.8483	 W boson	 114.025	-37.3892	 71.3913	-6.80876
1103	 b quark	 13.7748	-0.98632	-13.0352	 1.17545	 b quark	 20.4323	-7.20227	-17.4746	 6.54002
1104	 b quark	 55.7951	-26.5678	-16.6839	 45.9502	 b quark	 38.8793	-0.225546	-29.0381	 25.5121
1105	 b quark	 51.8855	-5.49353	 51.3481	 2.79879	 b quark	 20.4978	-2.91956	 16.1387	 11.5632
1106	 b quark	 95.2127	-47.4685	-82.0557	 7.84825	 b quark	 15.5746	 -11.011	-3.68111	 9.50281
1107	 b quark	 53.8347	 48.4336	-23.1181	0.659364	 b quark	 17.2495	 1.49875	-5.67042	  15.674
1108	 b quark	 59.6846	 30.7205	-50.5015	 7.11548	 b quark	 55.7012	 50.6319	-21.6019	 7.41068
1109	 b quark	 17.1902	-8.09378	-0.238199	-14.5762	 b quark	 122.311	-74.4256	-96.8865	-4.05484
1110	 b quark	  67.153	 34.5176	  17.716	-54.6511	 b quark	 63.2862	  50.277	 5.38411	-37.8273
1111	 b quark	 68.5075	   66.85	 9.23929	 11.0233	 b quark	 38.5548	 21.6634	 25.7919	 18.2888
1112	 W boson	   87.23	-1.56601	 33.1933	 6.63702	 W boson	 106.688	-23.8655	 63.0936	 19.2644
1113	 W boson	 136.159	-91.9102	 9.92577	-59.4345	 W boson	 83.9879	 -7.5885	0.0984173	-23.1427
1114	 b quark	  35.656	 28.8209	 11.6127	 16.9818	 b quark	 84.8528	 35.9714	 36.0556	 67.7391
1115	 W boson	 86.7131	0.977422	 2.54638	 32.4182	 W boson	 92.1503	 1.04351	 11.8192	 43.4754
1116	 b quark	 45.9052	 24.7492	-25.4237	 28.8258	 b quark	 72.6895	 34.7466	-43.8245	 46.2426
1117	 W boson	 118.125	 40.7292	-31.3577	 69.6459	 W boson	 80.9424	 4.91748	-0.922747	 8.11559
